person,event,offer_id,amount,reward,time,이상치여부
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,1.46,,78,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,3.7199999999999998,,84,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,2.48,,96,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,1.8399999999999999,,108,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,0.93,,144,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,168,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,168,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,6.63,,168,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,0.91,,180,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,6.33,,204,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,2.3,,228,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,10.24,,240,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,240,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,7.25,,324,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,2.67,,330,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,540,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,3.68,,540,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,3.48,,564,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,4.55,,570,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,576,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,606,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,111.23,,612,이상치
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,612,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,612,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,0.23,,618,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,1.3599999999999999,,624,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,4.69,,654,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,1.0,,684,이상치아님
050cdb2d5b4b4bb3b1c612e17e0e8c1b,transaction,,3.36,,714,이상치아님
0561e602225b441aac45ff6e5bb74037,offer received,5a8bc65990b245e5a138643cd4eb9837,,,0,이상치아님
0561e602225b441aac45ff6e5bb74037,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,0,이상치아님
0561e602225b441aac45ff6e5bb74037,transaction,,5.67,,60,이상치아님
0561e602225b441aac45ff6e5bb74037,transaction,,3.49,,84,이상치아님
0561e602225b441aac45ff6e5bb74037,transaction,,186.0,,162,이상치
0561e602225b441aac45ff6e5bb74037,transaction,,4.52,,402,이상치아님
0561e602225b441aac45ff6e5bb74037,offer received,5a8bc65990b245e5a138643cd4eb9837,,,408,이상치아님
0561e602225b441aac45ff6e5bb74037,transaction,,9.3,,408,이상치아님
0561e602225b441aac45ff6e5bb74037,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,420,이상치아님
0561e602225b441aac45ff6e5bb74037,transaction,,6.48,,420,이상치아님
0561e602225b441aac45ff6e5bb74037,transaction,,8.58,,570,이상치아님
0561e602225b441aac45ff6e5bb74037,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,576,이상치아님
0561e602225b441aac45ff6e5bb74037,offer viewed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,654,이상치아님
0561e602225b441aac45ff6e5bb74037,transaction,,7.42,,678,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,168,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,252,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,20.92,,282,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,282,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,336,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,348,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,919.16,,372,이상치
05bedc6bbcc64a41b1745f6efe00776d,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,372,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer received,3f207df678b143eea3cee63160fa8bed,,,408,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,27.38,,408,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer viewed,3f207df678b143eea3cee63160fa8bed,,,432,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,19.65,,456,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,30.39,,492,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,504,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,510,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,39.33,,510,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,510,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,37.34,,522,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,21.57,,534,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,transaction,,33.18,,540,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer received,5a8bc65990b245e5a138643cd4eb9837,,,576,이상치아님
05bedc6bbcc64a41b1745f6efe00776d,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,588,이상치아님
05c64ce569db467a939173b41889a77a,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
05c64ce569db467a939173b41889a77a,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,19.46,,6,이상치아님
05c64ce569db467a939173b41889a77a,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,6,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,49.66,,96,이상치
05c64ce569db467a939173b41889a77a,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
05c64ce569db467a939173b41889a77a,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,174,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,31.49,,210,이상치아님
05c64ce569db467a939173b41889a77a,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,210,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,28.5,,222,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,24.34,,258,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,693.68,,306,이상치
05c64ce569db467a939173b41889a77a,transaction,,36.24,,312,이상치아님
05c64ce569db467a939173b41889a77a,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,336,이상치아님
05c64ce569db467a939173b41889a77a,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,342,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,24.34,,348,이상치아님
05c64ce569db467a939173b41889a77a,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,348,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,17.43,,390,이상치아님
05c64ce569db467a939173b41889a77a,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,408,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,37.04,,408,이상치아님
05c64ce569db467a939173b41889a77a,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,408,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,22.92,,426,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,18.74,,444,이상치아님
05c64ce569db467a939173b41889a77a,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
05c64ce569db467a939173b41889a77a,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,546,이상치아님
05c64ce569db467a939173b41889a77a,transaction,,26.76,,564,이상치아님
05c64ce569db467a939173b41889a77a,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,564,이상치아님
05c64ce569db467a939173b41889a77a,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,576,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,84,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,transaction,,651.8,,210,이상치
08a5adf50a9b40a9b5bb24019d0a55fc,transaction,,18.81,,276,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer received,2906b810c7d4411798c6938adc9daaa5,,,336,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,408,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,408,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,transaction,,24.76,,414,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,414,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,414,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,transaction,,18.55,,558,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,transaction,,14.89,,570,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,576,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,600,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,transaction,,24.84,,642,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,642,이상치아님
08a5adf50a9b40a9b5bb24019d0a55fc,transaction,,12.9,,708,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,0,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,24,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,8.63,,36,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,13.61,,84,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,84,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,14.14,,96,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,19.22,,126,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,168,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,192,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,10.94,,240,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,240,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,11.14,,252,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,11.48,,282,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,11.82,,330,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer received,3f207df678b143eea3cee63160fa8bed,,,336,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,408,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,420,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,10.45,,426,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,426,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,6.24,,450,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,10.39,,492,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer received,2906b810c7d4411798c6938adc9daaa5,,,504,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,1.9300000000000002,,540,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,576,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,606,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,12.59,,648,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,648,이상치아님
0951cc66d2f841e99cce016730c3f6da,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,648,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,17.41,,660,이상치아님
0951cc66d2f841e99cce016730c3f6da,transaction,,291.42,,678,이상치
0a3c4a0c066d49f1ad4eb52987a0fb05,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,0,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,6,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,29.48,,114,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,114,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,168,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer viewed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,204,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,20.21,,216,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,216,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,15.56,,228,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,29.0,,234,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,30.45,,240,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,24.05,,390,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,504,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,522,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,25.63,,534,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,534,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,37.69,,558,이상치아님
0a3c4a0c066d49f1ad4eb52987a0fb05,transaction,,872.77,,618,이상치
0a445954a2f749df8f0811d466dd31e0,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,0,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,0,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,7.02,,18,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,4.3,,48,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,1.26,,96,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,1.8,,138,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,3.39,,216,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,2.68,,264,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,336,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,336,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,408,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,456,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,3.77,,522,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,154.77,,558,이상치
0a445954a2f749df8f0811d466dd31e0,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,558,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,558,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,576,이상치아님
0a445954a2f749df8f0811d466dd31e0,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,582,이상치아님
0a445954a2f749df8f0811d466dd31e0,transaction,,4.8100000000000005,,630,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,0,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,transaction,,33.5,,60,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,60,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,168,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,210,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,transaction,,718.86,,210,이상치
0a7c7af5e814481b8e4a4a3b6e2f8697,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,210,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,transaction,,21.8,,222,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,transaction,,35.1,,258,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,transaction,,16.42,,312,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,transaction,,21.83,,348,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,408,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,504,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,576,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,642,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,transaction,,13.82,,654,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,654,이상치아님
0a7c7af5e814481b8e4a4a3b6e2f8697,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,654,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,31.69,,138,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,168,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,168,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,15.43,,186,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,186,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,29.49,,204,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,763.49,,264,이상치
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,22.77,,300,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,336,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,336,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,28.18,,360,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,360,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer received,3f207df678b143eea3cee63160fa8bed,,,408,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer viewed,3f207df678b143eea3cee63160fa8bed,,,408,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,504,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,516,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,14.88,,522,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,522,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,25.97,,534,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer received,2906b810c7d4411798c6938adc9daaa5,,,576,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer viewed,2906b810c7d4411798c6938adc9daaa5,,,576,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,35.75,,648,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,648,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,15.64,,660,이상치아님
0abb3f3cf3634fd4866a22052f8c9e5f,transaction,,15.3,,672,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,18,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,transaction,,9.5,,48,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,48,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,transaction,,10.07,,78,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,offer received,3f207df678b143eea3cee63160fa8bed,,,168,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,offer viewed,3f207df678b143eea3cee63160fa8bed,,,174,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,transaction,,8.25,,210,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,transaction,,14.51,,264,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,336,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,336,이상치아님
0ba8b605e9ab4114b55d26c267fdff7f,transaction,,356.36,,342,이상치
0ba8b605e9ab4114b55d26c267fdff7f,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,342,이상치아님
